Time,GPS_Lat,GPS_Lon,GPS_Alt,Target_Lat,Target_Lon,Target_Alt
1751170939.29564,36.0757765,136.213294,0.0,36.0757765,136.213294,0.01
1751170939.3957038,36.0757765,136.213294,0.0,36.0757765,136.213294,0.01
1751170939.495767,36.0757765,136.213294,0.0,36.0757765,136.213294,0.01
1751170939.5958304,36.0757765,136.213294,0.0,36.0757765,136.213294,0.01
1751170939.695893,36.0757765,136.213294,0.002,36.0757765,136.213294,0.01
1751170939.7959592,36.0757765,136.213294,0.002,36.0757765,136.213294,0.01
1751170939.896021,36.0757765,136.213294,0.004,36.0757765,136.213294,0.01
1751170939.9960828,36.0757765,136.213294,0.004,36.0757765,136.213294,0.01
1751170940.0961447,36.0757765,136.213294,0.006,36.0757765,136.213294,0.01
1751170940.19621,36.0757765,136.213294,0.006,36.0757765,136.213294,0.01
1751170940.2962718,36.0757765,136.213294,0.009,36.0757765,136.213294,0.01
1751170940.3963356,36.0757765,136.213294,0.009,36.0757765,136.213294,0.01
1751170940.4963973,36.0757765,136.213294,0.011,36.0757765,136.213294,0.01
1751170940.596461,36.0757765,136.213294,0.011,36.0757765,136.213294,0.01
1751170940.6965234,36.0757765,136.213294,0.014,36.0757765,136.213294,0.01
1751170940.796587,36.0757765,136.213294,0.014,36.0757765,136.213294,0.01
1751170940.8966498,36.0757765,136.213294,0.016,36.0757765,136.213294,0.01
1751170940.9967132,36.0757765,136.213294,0.016,36.0757765,136.213294,0.01
1751170941.0967784,36.0757765,136.213294,0.018,36.0757765,136.213294,0.01
1751170941.1968439,36.0757765,136.213294,0.018,36.0757765,136.213294,0.01
1751170941.2969093,36.0757765,136.213294,0.02,36.0757765,136.213294,0.01
1751170941.3969755,36.0757765,136.213294,0.02,36.0757765,136.213294,0.01
1751170941.4970412,36.0757765,136.213294,0.022,36.0757765,136.213294,0.01
1751170941.5971057,36.0757765,136.213294,0.022,36.0757765,136.213294,0.01
1751170941.6971705,36.0757765,136.213294,0.023,36.0757765,136.213294,0.01
1751170941.7972372,36.0757765,136.213294,0.023,36.0757765,136.213294,0.01
1751170941.8973024,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170941.997368,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170942.097433,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170942.1974978,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170942.2975621,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170942.3976283,36.0757765,136.213294,0.024,36.0757765,136.213294,0.01
1751170942.4976923,36.0757765,136.213294,0.023,36.0757765,136.213294,0.01
1751170942.597758,36.0757765,136.213294,0.023,36.0757765,136.213294,0.01
1751170942.697823,36.0757765,136.213294,0.022,36.0757765,136.213294,0.01
1751170942.797887,36.0757765,136.213294,0.022,36.0757765,136.213294,0.01
1751170942.8979504,36.0757765,136.213294,0.02,36.0757765,136.213294,0.01
1751170942.9980168,36.0757765,136.213294,0.02,36.0757765,136.213294,0.01
