Time,GPS_Lat,GPS_Lon,GPS_Alt,Target_Lat,Target_Lon,Target_Alt
1751173491.0865078,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.186566,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.2866266,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.3866847,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.4867454,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.5868042,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.6868644,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.7869227,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.8869832,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173491.9870417,36.0757788,136.2132926,0.504,36.075781,136.2132928,0.5
1751173492.0871017,36.0757801,136.2132927,0.508,36.075781,136.2132928,0.5
1751173492.18716,36.0757801,136.2132927,0.508,36.075781,136.2132928,0.5
1751173492.2872202,36.0757801,136.2132927,0.508,36.075781,136.2132928,0.5
1751173492.3872786,36.0757801,136.2132927,0.508,36.0757801,136.2132928,0.5
1751173492.4873555,36.0757801,136.2132927,0.508,36.0757801,136.2132928,0.5
1751173492.587424,36.0757801,136.2132927,0.508,36.0757801,136.2132928,0.5
1751173492.6874907,36.0757801,136.2132927,0.508,36.0757792,136.2132928,0.5
1751173492.7875593,36.0757801,136.2132927,0.508,36.0757792,136.2132928,0.5
1751173492.8876271,36.0757801,136.2132927,0.508,36.0757792,136.2132928,0.5
1751173492.9876907,36.0757801,136.2132927,0.508,36.0757783,136.2132928,0.5
1751173493.087752,36.075781,136.213293,0.504,36.0757783,136.2132928,0.5
1751173493.187815,36.075781,136.213293,0.504,36.0757783,136.2132928,0.5
1751173493.2878776,36.075781,136.213293,0.504,36.0757783,136.2132928,0.5
1751173493.387941,36.075781,136.213293,0.504,36.0757774,136.2132928,0.5
1751173493.4880047,36.075781,136.213293,0.504,36.0757774,136.2132928,0.5
1751173493.588067,36.075781,136.213293,0.504,36.0757774,136.2132928,0.5
1751173493.68813,36.075781,136.213293,0.504,36.0757774,136.2132928,0.5
1751173493.7881935,36.075781,136.213293,0.504,36.0757764,136.2132928,0.5
1751173493.8882585,36.075781,136.213293,0.504,36.0757764,136.2132928,0.5
1751173493.9883213,36.075781,136.213293,0.504,36.0757764,136.2132928,0.5
1751173494.088385,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.1884475,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.2885106,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.3885727,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.4886768,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.5887392,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.688802,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.7888644,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.8889272,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173494.9889889,36.0757804,136.213293,0.505,36.0757755,136.2132928,0.5
1751173495.089052,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.1891146,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.2891793,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.389242,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.4893045,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.5893667,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.6894293,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.789492,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.8895555,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173495.9896185,36.0757784,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173496.0896814,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.1897438,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.2898068,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.389869,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.4899318,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.5899942,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.690057,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.7901187,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.8901825,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173496.9902449,36.0757764,136.2132925,0.505,36.0757755,136.2132928,0.5
1751173497.0903082,36.0757753,136.2132927,0.49,36.0757755,136.2132928,0.5
1751173497.190371,36.0757753,136.2132927,0.49,36.0757755,136.2132928,0.5
1751173497.2904344,36.0757753,136.2132927,0.49,36.0757755,136.2132928,0.5
1751173497.3904972,36.0757753,136.2132927,0.49,36.0757755,136.2132928,0.5
1751173497.4905603,36.0757753,136.2132927,0.49,36.0757755,136.2132928,0.5
1751173497.590623,36.0757753,136.2132927,0.49,36.0757746,136.2132928,0.5
1751173497.6906865,36.0757753,136.2132927,0.49,36.0757746,136.2132928,0.5
1751173497.7908251,36.0757753,136.2132927,0.49,36.0757737,136.2132928,0.5
1751173497.8908896,36.0757753,136.2132927,0.49,36.0757737,136.2132928,0.5
1751173497.9909527,36.0757753,136.2132927,0.49,36.0757737,136.2132928,0.5
1751173498.0910175,36.0757751,136.2132929,0.509,36.0757728,136.2132928,0.5
1751173498.191081,36.0757751,136.2132929,0.509,36.0757728,136.2132928,0.5
1751173498.291144,36.0757751,136.2132929,0.509,36.0757728,136.2132928,0.5
1751173498.3912072,36.0757751,136.2132929,0.509,36.0757719,136.2132928,0.5
1751173498.491272,36.0757751,136.2132929,0.509,36.0757719,136.2132928,0.5
1751173498.5913367,36.0757751,136.2132929,0.509,36.0757719,136.2132928,0.5
1751173498.6914005,36.0757751,136.2132929,0.509,36.0757719,136.2132928,0.5
1751173498.7914639,36.0757751,136.2132929,0.509,36.075771,136.2132928,0.5
1751173498.8915272,36.0757751,136.2132929,0.509,36.075771,136.2132928,0.5
1751173498.9915893,36.0757751,136.2132929,0.509,36.075771,136.2132928,0.5
1751173499.0916536,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.1917162,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.2917798,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.3918421,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.491905,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.5919676,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.6920302,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.7920926,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.8921564,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173499.992219,36.0757746,136.2132928,0.494,36.075771,136.2132928,0.5
1751173500.092282,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.1923451,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.292386,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.3924487,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.492512,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.592575,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.6926384,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.792701,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.8927646,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173500.9928274,36.0757731,136.2132928,0.503,36.075771,136.2132928,0.5
1751173501.0928907,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.1929533,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.2930167,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.3930793,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.493143,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.593206,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.693269,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.7933314,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.8933964,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173501.9934618,36.0757716,136.2132928,0.497,36.075771,136.2132928,0.5
1751173502.0935256,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.1935887,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.293652,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.3937147,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.4937797,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.5938427,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.6939058,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.7939682,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.8940313,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173502.9940941,36.0757709,136.2132928,0.495,36.075771,136.2132928,0.5
1751173503.0941575,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.1942205,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.2942836,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.394347,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.4944103,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.5944734,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.694537,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.7946007,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.8946655,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173503.9947288,36.0757706,136.2132928,0.498,36.075771,136.2132928,0.5
1751173504.0947917,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.1948547,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.2949169,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.394979,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.4950452,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.5951095,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.695173,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.7952363,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.8953004,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173504.9953635,36.0757708,136.2132928,0.5,36.075771,136.2132928,0.5
1751173505.0954273,36.0757709,136.2132928,0.509,36.075771,136.2132928,0.5
1751173505.1954908,36.0757709,136.2132928,0.509,36.075771,136.2132928,0.5
1751173505.2955732,36.0757709,136.2132928,0.509,36.0757719,136.2132928,0.5
1751173505.3956373,36.0757709,136.2132928,0.509,36.0757719,136.2132928,0.5
1751173505.4957013,36.0757709,136.2132928,0.509,36.0757719,136.2132928,0.5
1751173505.5957646,36.0757709,136.2132928,0.509,36.0757719,136.2132928,0.5
1751173505.695829,36.0757709,136.2132928,0.509,36.0757728,136.2132928,0.5
1751173505.7958922,36.0757709,136.2132928,0.509,36.0757728,136.2132928,0.5
1751173505.895957,36.0757709,136.2132928,0.509,36.0757728,136.2132928,0.5
1751173505.9960215,36.0757709,136.2132928,0.509,36.0757737,136.2132928,0.5
1751173506.0960855,36.0757712,136.2132929,0.499,36.0757737,136.2132928,0.5
1751173506.1961493,36.0757712,136.2132929,0.499,36.0757746,136.2132928,0.5
1751173506.296212,36.0757712,136.2132929,0.499,36.0757746,136.2132928,0.5
1751173506.3962758,36.0757712,136.2132929,0.499,36.0757746,136.2132928,0.5
1751173506.496339,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173506.5964036,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173506.6964672,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173506.79653,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173506.8965943,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173506.996658,36.0757712,136.2132929,0.499,36.0757755,136.2132928,0.5
1751173507.0967216,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.1967854,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.2968495,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.3969133,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.4969766,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.5970397,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.697103,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.7971666,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.897229,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173507.9972925,36.0757721,136.2132927,0.499,36.0757755,136.2132928,0.5
1751173508.0973568,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.1974206,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.297484,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.397548,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.4976115,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.5976732,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.6977384,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.7978022,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.8978658,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173508.9979289,36.0757738,136.2132928,0.499,36.0757755,136.2132928,0.5
1751173509.097992,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.1980553,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.298119,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.3983424,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.4984038,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.5984654,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.6985302,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.798592,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.8986564,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173509.9987192,36.075775,136.2132925,0.523,36.0757755,136.2132928,0.5
1751173510.0987835,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.1988451,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.298908,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.3989692,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.4990358,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.599099,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.6991627,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.7992241,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.899287,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173510.9993489,36.0757757,136.2132928,0.498,36.0757755,136.2132928,0.5
1751173511.0994148,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.1994765,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.2995389,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.3996003,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.499663,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.5997245,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.6997879,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.7998495,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.8999124,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173511.9999735,36.0757758,136.213293,0.512,36.0757755,136.2132928,0.5
1751173512.1000392,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.2001011,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.3001647,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.4002259,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.5002892,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.600351,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.7004144,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.8004754,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173512.9005384,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173513.0006003,36.0757757,136.2132929,0.49,36.0757755,136.2132928,0.5
1751173513.1006653,36.0757754,136.2132928,0.507,36.0757755,136.2132928,0.5
1751173513.200727,36.0757754,136.2132928,0.507,36.0757755,136.2132928,0.5
