Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Roll_deg,Quat_Pitch_deg,Quat_Yaw_deg
2025/08/05 17:39:13.597,0.38,1.088,-23.515,23.543223419914273,0.0,0.0,0.0
2025/08/05 17:39:13.697,0.356,1.072,-23.487,23.51414657179801,0.0,0.0,0.0
2025/08/05 17:39:13.797,0.371,1.069,-23.484,23.51124535195871,0.0,0.0,0.0
2025/08/05 17:39:13.896,0.367,1.077,-23.503,23.530525429747634,0.0,0.0,0.0
2025/08/05 17:39:13.997,0.355,1.07,-23.469,23.496061074146027,0.0,0.0,0.0
2025/08/05 17:39:14.097,0.365,1.076,-23.494,23.521459074640756,0.0,0.0,0.0
2025/08/05 17:39:14.197,0.374,1.079,-23.511,23.538717849534624,0.0,0.0,0.0
2025/08/05 17:39:14.296,0.366,1.085,-23.49,23.51789278400597,0.0,0.0,0.0
2025/08/05 17:39:14.397,0.365,1.068,-23.489,23.516100229417294,0.0,0.0,0.0
2025/08/05 17:39:14.497,0.375,1.089,-23.513,23.541191877218115,0.0,0.0,0.0
2025/08/05 17:39:14.597,0.362,1.072,-23.489,23.516235859507788,0.0,0.0,0.0
2025/08/05 17:39:14.696,0.369,1.078,-23.502,23.52960367282033,0.0,0.0,0.0
2025/08/05 17:39:14.797,0.374,1.091,-23.517,23.545263770023897,0.0,0.0,0.0
2025/08/05 17:39:14.897,0.355,1.064,-23.459,23.485800007664203,0.0,0.0,0.0
2025/08/05 17:39:14.997,0.369,1.074,-23.506,23.533416092866755,0.0,0.0,0.0
2025/08/05 17:39:15.097,0.368,1.088,-23.488,23.516064976947142,0.0,0.0,0.0
2025/08/05 17:39:15.197,0.367,1.066,-23.466,23.493067083716422,0.0,0.0,0.0
2025/08/05 17:39:15.296,0.368,1.072,-23.506,23.533309244558023,0.0,0.0,0.0
2025/08/05 17:39:15.397,0.377,1.084,-23.501,23.52900733137716,0.0,0.0,0.0
2025/08/05 17:39:15.497,0.361,1.072,-23.481,23.508229750451225,0.0,0.0,0.0
2025/08/05 17:39:15.597,0.367,1.08,-23.503,23.5306629315878,0.0,0.0,0.0
2025/08/05 17:39:15.697,0.37,1.079,-23.504,23.531662860919965,0.0,0.0,0.0
2025/08/05 17:39:15.797,0.367,1.066,-23.488,23.515041760541273,0.0,0.0,0.0
2025/08/05 17:39:15.897,0.363,1.078,-23.51,23.537500993096106,0.0,0.0,0.0
2025/08/05 17:39:15.997,0.37,1.085,-23.5,23.527943492791714,0.0,0.0,0.0
2025/08/05 17:39:16.097,0.362,1.061,-23.455,23.481775699465317,0.0,0.0,0.0
2025/08/05 17:39:16.196,0.37,1.082,-23.506,23.533798248476597,0.0,0.0,0.0
2025/08/05 17:39:16.297,0.366,1.07,-23.472,23.499226370244617,0.0,0.0,0.0
2025/08/05 17:39:16.397,0.359,1.071,-23.474,23.50116163086412,0.0,0.0,0.0
2025/08/05 17:39:16.497,0.374,1.084,-23.499,23.526961831056724,0.0,0.0,0.0
2025/08/05 17:39:16.597,0.368,1.081,-23.486,23.51374451251863,0.0,0.0,0.0
2025/08/05 17:39:16.697,0.36,1.07,-23.475,23.50213022259897,0.0,0.0,0.0
2025/08/05 17:39:16.797,0.369,1.085,-23.52,23.547904068090645,0.0,0.0,0.0
2025/08/05 17:39:16.897,0.364,1.077,-23.488,23.51549635878435,0.0,0.0,0.0
2025/08/05 17:39:16.997,0.36,1.079,-23.483,23.51053232064302,0.0,0.0,0.0
2025/08/05 17:39:17.097,0.369,1.078,-23.509,23.536595463235543,0.0,0.0,0.0
2025/08/05 17:39:17.197,0.358,1.083,-23.498,23.525668045775024,0.0,0.0,0.0
2025/08/05 17:39:17.297,0.364,1.067,-23.468,23.495063502787133,0.0,0.0,0.0
2025/08/05 17:39:17.397,0.373,1.087,-23.509,23.537072439026907,0.0,0.0,0.0
2025/08/05 17:39:17.497,0.363,1.077,-23.478,23.505492592158117,0.0,0.0,0.0
2025/08/05 17:39:17.597,0.368,1.062,-23.471,23.49789584196849,0.0,0.0,0.0
2025/08/05 17:39:17.697,0.37,1.079,-23.502,23.529665212237934,0.0,0.0,0.0
2025/08/05 17:39:17.797,0.359,1.085,-23.493,23.520781343314255,0.0,0.0,0.0
2025/08/05 17:39:17.897,0.366,1.062,-23.488,23.514845183415517,0.0,0.0,0.0
2025/08/05 17:39:17.997,0.376,1.093,-23.524,23.552379943436716,0.0,0.0,0.0
2025/08/05 17:39:18.097,0.369,1.08,-23.49,23.517709518573444,0.0,0.0,0.0
2025/08/05 17:39:18.197,0.364,1.087,-23.514,23.541925600935876,0.0,0.0,0.0
2025/08/05 17:39:18.297,0.372,1.081,-23.521,23.54876612478879,0.0,0.0,0.0
2025/08/05 17:39:18.397,0.367,1.079,-23.5,23.527620576675407,0.0,0.0,0.0
2025/08/05 17:39:18.497,0.366,1.074,-23.501,23.528375060764397,0.0,0.0,0.0
2025/08/05 17:39:18.597,0.37,1.082,-23.519,23.54678290127974,0.0,0.0,0.0
2025/08/05 17:39:18.697,0.366,1.071,-23.483,23.510259164883742,0.0,0.0,0.0
2025/08/05 17:39:18.797,0.361,1.072,-23.484,23.511226275972934,0.0,0.0,0.0
2025/08/05 17:39:18.897,0.379,1.08,-23.522,23.54983067879682,0.0,0.0,0.0
2025/08/05 17:39:18.997,0.37,1.075,-23.488,23.515498485041732,0.0,0.0,0.0
2025/08/05 17:39:19.097,0.364,1.079,-23.511,23.538561086013733,0.0,0.0,0.0
2025/08/05 17:39:19.197,0.377,1.079,-23.521,23.548753916078024,0.0,0.0,0.0
2025/08/05 17:39:19.297,0.358,1.076,-23.506,23.53333754485326,0.0,0.0,0.0
2025/08/05 17:39:19.397,0.364,1.066,-23.503,23.5299779217916,0.0,0.0,0.0
2025/08/05 17:39:19.497,0.371,1.086,-23.534,23.56196496474774,0.0,0.0,0.0
2025/08/05 17:39:19.626,0.372,1.087,-23.52,23.548043506839374,0.0,0.0,0.0
2025/08/05 17:39:19.723,0.361,1.073,-23.492,23.519262615992027,0.0,0.0,0.0
2025/08/05 17:39:19.821,0.363,1.075,-23.493,23.520383564049286,0.0,0.0,0.0
2025/08/05 17:39:19.921,0.371,1.087,-23.527,23.55501940139299,0.0,0.0,0.0
2025/08/05 17:39:20.021,0.371,1.074,-23.487,23.51446971547519,0.0,0.0,0.0
2025/08/05 17:39:20.121,0.363,1.072,-23.509,23.536228117521294,0.0,0.0,0.0
2025/08/05 17:39:20.221,0.365,1.076,-23.516,23.54343341571063,0.0,0.0,0.0
2025/08/05 17:39:20.321,0.37,1.077,-23.502,23.529573583046506,0.0,0.0,0.0
2025/08/05 17:39:20.421,0.361,1.063,-23.475,23.50182790763306,0.0,0.0,0.0
2025/08/05 17:39:20.521,0.361,1.093,-23.514,23.54215720786861,0.0,0.0,0.0
2025/08/05 17:39:20.621,0.364,1.071,-23.504,23.531203815359724,0.0,0.0,0.0
2025/08/05 17:39:20.721,0.361,1.07,-23.488,23.5151305546025,0.0,0.0,0.0
2025/08/05 17:39:20.821,0.37,1.087,-23.529,23.55700129473189,0.0,0.0,0.0
2025/08/05 17:39:20.921,0.372,1.078,-23.489,23.516666196550904,0.0,0.0,0.0
2025/08/05 17:39:21.021,0.354,1.076,-23.493,23.520292111281268,0.0,0.0,0.0
2025/08/05 17:39:21.121,0.374,1.085,-23.519,23.546984138101422,0.0,0.0,0.0
2025/08/05 17:39:21.221,0.371,1.075,-23.489,23.516513070606365,0.0,0.0,0.0
2025/08/05 17:39:21.321,0.355,1.063,-23.484,23.510726275468397,0.0,0.0,0.0
2025/08/05 17:39:21.421,0.368,1.075,-23.509,23.536442594410907,0.0,0.0,0.0
2025/08/05 17:39:21.521,0.37,1.076,-23.475,23.5025594563656,0.0,0.0,0.0
2025/08/05 17:39:21.621,0.362,1.071,-23.479,23.50620186248727,0.0,0.0,0.0
2025/08/05 17:39:21.721,0.37,1.082,-23.502,23.52980297410074,0.0,0.0,0.0
2025/08/05 17:39:21.821,0.376,1.223,-23.445,23.47988777656316,0.0,0.0,0.0
2025/08/05 17:39:21.921,0.398,1.105,-23.453,23.482389955028,0.0,0.0,0.0
2025/08/05 17:39:22.021,0.365,1.008,-23.517,23.54142259932479,0.0,0.0,0.0
2025/08/05 17:39:22.121,0.355,1.065,-23.486,23.512814506136863,0.0,0.0,0.0
2025/08/05 17:39:22.221,0.375,1.132,-23.47,23.500275509023293,0.0,0.0,0.0
2025/08/05 17:39:22.321,0.357,1.102,-23.516,23.5445133523715,0.0,0.0,0.0
2025/08/05 17:39:22.421,0.343,1.079,-23.481,23.50828047731267,0.0,0.0,0.0
2025/08/05 17:39:22.521,0.331,1.064,-23.487,23.513417999091498,0.0,0.0,0.0
2025/08/05 17:39:22.621,0.35,1.102,-23.511,23.539414287530604,0.0,0.0,0.0
2025/08/05 17:39:22.720,0.329,1.089,-23.473,23.500550865883973,0.0,0.0,0.0
2025/08/05 17:39:22.821,0.345,1.103,-23.497,23.525404204816546,0.0,0.0,0.0
2025/08/05 17:39:22.921,0.349,1.08,-23.517,23.54437278841804,0.0,0.0,0.0
2025/08/05 17:39:23.021,0.351,1.072,-23.463,23.49009906322236,0.0,0.0,0.0
2025/08/05 17:39:23.121,0.358,1.062,-23.5,23.52670839705376,0.0,0.0,0.0
2025/08/05 17:39:23.221,0.386,1.076,-23.498,23.52578959355031,0.0,0.0,0.0
2025/08/05 17:39:23.321,0.377,1.05,-23.471,23.49749922864133,0.0,0.0,0.0
2025/08/05 17:39:23.421,0.38,1.051,-23.486,23.512575294935264,0.0,0.0,0.0
2025/08/05 17:39:23.521,0.395,1.072,-23.498,23.525756374663068,0.0,0.0,0.0
2025/08/05 17:39:23.621,0.387,1.059,-23.477,23.504058777155915,0.0,0.0,0.0
2025/08/05 17:39:23.721,0.387,1.078,-23.497,23.524898767051052,0.0,0.0,0.0
2025/08/05 17:39:23.821,0.388,1.079,-23.491,23.51896821716463,0.0,0.0,0.0
2025/08/05 17:39:23.921,0.375,1.076,-23.462,23.489653999154605,0.0,0.0,0.0
2025/08/05 17:39:24.021,0.376,1.073,-23.508,23.535478941376994,0.0,0.0,0.0
2025/08/05 17:39:24.121,0.375,1.082,-23.504,23.53187975916926,0.0,0.0,0.0
2025/08/05 17:39:24.221,0.35,1.068,-23.464,23.49090079158311,0.0,0.0,0.0
2025/08/05 17:39:24.321,0.351,1.094,-23.508,23.536059589489483,0.0,0.0,0.0
2025/08/05 17:39:24.421,0.359,1.071,-23.477,23.504158164035573,0.0,0.0,0.0
2025/08/05 17:39:24.521,0.348,1.09,-23.491,23.518849567952937,0.0,0.0,0.0
2025/08/05 17:39:24.621,0.359,1.107,-23.516,23.54477831707064,0.0,0.0,0.0
2025/08/05 17:39:24.721,0.363,1.097,-23.494,23.52239813454402,0.0,0.0,0.0
2025/08/05 17:39:24.821,0.355,1.083,-23.505,23.532614368148728,0.0,0.0,0.0
2025/08/05 17:39:24.921,0.364,1.087,-23.511,23.538929160010657,0.0,0.0,0.0
2025/08/05 17:39:25.021,0.368,1.071,-23.49,23.51728226220028,0.0,0.0,0.0
2025/08/05 17:39:25.121,0.361,1.056,-23.48,23.50650669495576,0.0,0.0,0.0
2025/08/05 17:39:25.221,0.369,1.054,-22.943,22.970161645055963,0.0,0.0,0.0
2025/08/05 17:39:25.321,0.35,1.043,-22.871,22.897445053979276,0.0,0.0,0.0
2025/08/05 17:39:25.421,0.337,1.054,-22.865,22.89176074486189,0.0,0.0,0.0
2025/08/05 17:39:25.521,0.361,1.107,-22.914,22.943564805844797,0.0,0.0,0.0
2025/08/05 17:39:25.621,0.343,0.959,-22.823,22.845714237029227,0.0,0.0,0.0
2025/08/05 17:39:25.721,0.351,1.087,-22.83,22.85855791601911,0.0,0.0,0.0
2025/08/05 17:39:25.821,0.366,1.027,-22.873,22.898969714814683,0.0,0.0,0.0
2025/08/05 17:39:25.921,0.352,1.074,-22.789,22.817009028354263,0.0,0.0,0.0
2025/08/05 17:39:26.021,0.372,1.146,-22.855,22.886736879686453,0.0,0.0,0.0
2025/08/05 17:39:26.121,0.338,1.075,-22.834,22.86178962811092,0.0,0.0,0.0
2025/08/05 17:39:26.222,0.373,1.168,-22.857,22.88986242859489,0.0,0.0,0.0
2025/08/05 17:39:26.321,0.343,1.014,-22.87,22.89503756275582,0.0,0.0,0.0
2025/08/05 17:39:26.421,0.389,1.138,-22.873,22.90459547776385,0.0,0.0,0.0
2025/08/05 17:39:26.521,0.36,1.01,-22.84,22.865154711919185,0.0,0.0,0.0
2025/08/05 17:39:26.621,0.387,1.061,-22.815,22.842935778922993,0.0,0.0,0.0
2025/08/05 17:39:26.721,0.411,1.111,-22.863,22.89366748688379,0.0,0.0,0.0
2025/08/05 17:39:26.821,0.389,1.033,-22.786,22.81272026742975,0.0,0.0,0.0
2025/08/05 17:39:26.921,0.386,1.141,-22.857,22.888716128258483,0.0,0.0,0.0
2025/08/05 17:39:27.021,0.36,1.032,-22.88,22.906091416913533,0.0,0.0,0.0
2025/08/05 17:39:27.121,0.344,1.089,-22.847,22.87552548030318,0.0,0.0,0.0
2025/08/05 17:39:27.221,0.356,1.042,-22.878,22.904483927825137,0.0,0.0,0.0
2025/08/05 17:39:27.321,0.348,1.003,-22.861,22.885638160208686,0.0,0.0,0.0
2025/08/05 17:39:27.421,0.377,1.104,-22.852,22.881757996272928,0.0,0.0,0.0
2025/08/05 17:39:27.521,0.344,1.013,-22.831,22.85605097124173,0.0,0.0,0.0
2025/08/05 17:39:27.621,0.378,1.181,-22.874,22.907586538088207,0.0,0.0,0.0
2025/08/05 17:39:27.721,0.337,1.039,-22.809,22.835138952938298,0.0,0.0,0.0
2025/08/05 17:39:27.821,0.359,1.146,-22.874,22.905503116063613,0.0,0.0,0.0
2025/08/05 17:39:27.921,0.361,1.08,-22.858,22.886347130986195,0.0,0.0,0.0
2025/08/05 17:39:28.021,0.362,1.053,-22.801,22.828172375378628,0.0,0.0,0.0
2025/08/05 17:39:28.121,0.372,1.073,-22.854,22.882198954645943,0.0,0.0,0.0
2025/08/05 17:39:28.221,0.386,1.039,-22.804,22.830920546486947,0.0,0.0,0.0
2025/08/05 17:39:28.321,0.385,1.14,-22.816,22.847706252488454,0.0,0.0,0.0
2025/08/05 17:39:28.421,0.385,1.044,-22.78,22.807160301098424,0.0,0.0,0.0
2025/08/05 17:39:28.521,0.369,1.142,-20.865,20.899486835805323,0.0,0.0,0.0
2025/08/05 17:39:28.621,0.272,1.214,-18.011,18.053916500305412,0.0,0.0,0.0
2025/08/05 17:39:28.721,0.391,1.081,-14.952,14.996124365982032,0.0,0.0,0.0
2025/08/05 17:39:28.821,0.312,1.102,-12.031,12.085392380886937,0.0,0.0,0.0
2025/08/05 17:39:29.221,-0.586,0.988,-0.862,1.436169906382946,0.0,0.0,0.0
2025/08/05 17:39:29.421,-0.865,0.141,-1.282,1.552942368537867,0.0,0.0,0.0
2025/08/05 17:39:29.521,0.354,-0.222,-0.223,0.47363382480561916,0.0,0.0,0.0
2025/08/05 17:39:29.821,-0.402,1.118,-0.903,1.4922925316438465,0.0,0.0,0.0
2025/08/05 17:39:29.921,0.048,-0.147,-0.126,0.19947180251855148,0.0,0.0,0.0
2025/08/05 17:39:30.021,0.004,-0.171,-0.728,0.7478241771967525,0.0,0.0,0.0
2025/08/05 17:39:30.321,0.259,-0.001,-0.385,0.4640118532968743,0.0,0.0,0.0
2025/08/05 17:39:30.521,-0.132,0.575,-0.682,0.901761054825501,0.0,0.0,0.0
2025/08/05 17:39:30.721,0.695,-0.401,-0.404,0.8983551636184878,0.0,0.0,0.0
2025/08/05 17:39:30.821,-0.25,1.162,-1.112,1.6276633558571012,0.0,0.0,0.0
2025/08/05 17:39:31.321,0.404,-0.018,-0.54,0.6746406450844776,0.0,0.0,0.0
2025/08/05 17:39:31.921,0.461,-0.312,-0.037,0.5578835003833685,0.0,0.0,0.0
2025/08/05 17:39:32.121,0.301,-0.335,-0.196,0.4911639237566212,0.0,0.0,0.0
2025/08/05 17:39:32.621,-0.455,0.004,-0.236,0.512578774433745,0.0,0.0,0.0
2025/08/05 17:39:32.821,-0.21,-0.617,0.259,0.701334442331189,0.0,0.0,0.0
2025/08/05 17:39:33.221,-0.091,-0.377,0.345,0.5190712860484579,0.0,0.0,0.0
2025/08/05 17:39:35.622,-0.507,-1.321,3.616,3.8829815863586066,0.0,0.0,0.0
2025/08/05 17:39:36.022,-1.563,-0.877,2.539,3.1078318809099055,0.0,0.0,0.0
2025/08/05 17:39:36.122,-0.921,-0.959,2.785,3.0861216761495327,0.0,0.0,0.0
2025/08/05 17:39:36.521,-1.062,-0.931,2.91,3.234610486596493,0.0,0.0,0.0
2025/08/05 17:39:36.622,-0.015,-0.7,4.239,4.296434102834581,0.0,0.0,0.0
2025/08/05 17:39:37.921,-0.941,-0.491,3.157,3.3306472343975426,0.0,0.0,0.0
2025/08/05 17:39:38.022,-1.209,-0.862,2.711,3.0909943383966265,0.0,0.0,0.0
2025/08/05 17:39:38.121,-1.016,-0.37,2.623,2.8371261868306106,0.0,0.0,0.0
2025/08/05 17:39:38.222,-0.568,-0.576,2.613,2.735355369965665,0.0,0.0,0.0
2025/08/05 17:39:38.321,-1.488,-0.056,3.118,3.455315325697497,0.0,0.0,0.0
2025/08/05 17:39:38.521,-0.027,-0.031,4.24,4.240199287769386,0.0,0.0,0.0
2025/08/05 17:39:38.622,-0.162,-0.228,4.174,4.18336037175857,0.0,0.0,0.0
2025/08/05 17:39:39.622,-0.518,-0.816,4.604,4.704359254988931,0.0,0.0,0.0
2025/08/05 17:39:40.422,-0.877,-1.733,4.248,4.670965853011559,0.0,0.0,0.0
2025/08/05 17:39:40.522,-0.298,-0.22,4.84,4.854153273229019,0.0,0.0,0.0
2025/08/05 17:39:41.422,-0.313,-0.942,5.13,5.225153873332344,0.0,0.0,0.0
2025/08/05 17:39:41.522,-0.376,-1.16,5.217,5.357617474213701,0.0,0.0,0.0
2025/08/05 17:39:41.622,-1.11,-0.25,4.536,4.676526061084231,0.0,0.0,0.0
2025/08/05 17:39:42.222,-1.554,-0.495,2.698,3.152640956404646,0.0,0.0,0.0
2025/08/05 17:39:42.322,-0.505,-1.227,5.169,5.336582708063279,0.0,0.0,0.0
2025/08/05 17:39:43.222,0.006,-0.326,-0.299,0.4423946202204543,0.0,0.0,0.0
2025/08/05 17:39:43.822,-0.155,1.393,-0.178,1.4128545572704927,0.0,0.0,0.0
2025/08/05 17:39:44.122,-0.287,1.27,-0.272,1.3301327001468688,0.0,0.0,0.0
2025/08/05 17:39:44.222,-0.056,0.099,-0.333,0.3518891871029856,0.0,0.0,0.0
2025/08/05 17:39:44.522,-0.761,0.913,-0.228,1.2102371668396241,0.0,0.0,0.0
2025/08/05 17:39:44.822,-0.481,0.121,-0.347,0.6053189242044229,0.0,0.0,0.0
2025/08/05 17:39:45.122,0.026,-0.514,-0.428,0.6693698529213875,0.0,0.0,0.0
2025/08/05 17:39:45.322,-0.488,1.25,-0.185,1.3545733645690807,0.0,0.0,0.0
2025/08/05 17:39:45.722,-0.74,0.069,-0.428,0.8576392015294078,0.0,0.0,0.0
2025/08/05 17:39:45.822,-0.644,0.165,-0.717,0.9777780934342925,0.0,0.0,0.0
2025/08/05 17:39:46.022,0.22,-1.59,-0.752,1.7725698857872996,0.0,0.0,0.0
2025/08/05 17:39:46.222,-0.56,0.218,-0.79,0.9925845052185733,0.0,0.0,0.0
2025/08/05 17:39:46.322,-0.127,0.251,-0.442,0.5239217498825565,0.0,0.0,0.0
2025/08/05 17:39:46.722,-0.396,0.666,-0.478,0.9104152898540315,0.0,0.0,0.0
2025/08/05 17:39:46.822,-0.294,0.977,-0.55,1.1590793760567046,0.0,0.0,0.0
2025/08/05 17:39:47.222,0.141,-0.091,-0.266,0.31451232090333126,0.0,0.0,0.0
2025/08/05 17:39:47.422,0.11,-0.906,-0.15,0.924897832195535,0.0,0.0,0.0
2025/08/05 17:39:48.022,0.903,-0.427,-3.006,3.1676132971055666,0.0,0.0,0.0
2025/08/05 17:39:48.122,1.607,-2.131,-2.39,3.5826959122984467,0.0,0.0,0.0
2025/08/05 17:39:48.422,0.764,0.831,-21.782,21.811230616359087,0.0,0.0,0.0
2025/08/05 17:39:48.522,0.437,1.346,-23.389,23.431773428402725,0.0,0.0,0.0
2025/08/05 17:39:48.622,0.088,2.152,-23.59,23.688118287445292,0.0,0.0,0.0
2025/08/05 17:39:48.722,0.324,1.285,-23.284,23.321682122008266,0.0,0.0,0.0
2025/08/05 17:39:48.822,0.241,1.749,-23.449,23.515371206936116,0.0,0.0,0.0
2025/08/05 17:39:48.922,0.256,1.578,-23.347,23.401667226930652,0.0,0.0,0.0
2025/08/05 17:39:49.022,0.015,1.478,-23.505,23.551427430200487,0.0,0.0,0.0
2025/08/05 17:39:49.121,0.181,1.512,-23.391,23.4405159072918,0.0,0.0,0.0
2025/08/05 17:39:49.222,0.053,1.739,-23.475,23.53938306328354,0.0,0.0,0.0
2025/08/05 17:39:49.322,0.199,1.343,-23.434,23.47329559307768,0.0,0.0,0.0
2025/08/05 17:39:49.422,0.126,1.637,-23.417,23.474486874051156,0.0,0.0,0.0
2025/08/05 17:39:49.522,0.033,1.565,-23.461,23.513163015638707,0.0,0.0,0.0
2025/08/05 17:39:49.622,0.148,1.416,-23.434,23.47720843712046,0.0,0.0,0.0
2025/08/05 17:39:49.722,0.114,1.669,-23.413,23.472688938423737,0.0,0.0,0.0
2025/08/05 17:39:49.822,0.104,1.505,-23.451,23.49947322813854,0.0,0.0,0.0
2025/08/05 17:39:49.922,0.137,1.451,-23.444,23.48925937529747,0.0,0.0,0.0
2025/08/05 17:39:50.022,0.045,1.647,-23.428,23.485864216587817,0.0,0.0,0.0
2025/08/05 17:39:50.121,0.116,1.485,-23.451,23.49825699919039,0.0,0.0,0.0
2025/08/05 17:39:50.222,0.147,1.508,-23.44,23.488918089175584,0.0,0.0,0.0
