Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/10/29 18:06:09.243,0.215,-2.52,-23.232,-0.001,0.0,0.002,-0.001,0.208,-2.534,0.21,-2.535,-23.219,310040,,
2025/10/29 18:06:09.342,0.206,-2.525,-23.197,-0.001,-0.0,0.002,-0.001,0.208,-2.534,0.209,-2.535,-23.216,310140,,
2025/10/29 18:06:09.443,0.202,-2.533,-23.218,-0.0,-0.0,0.002,-0.001,0.208,-2.534,0.21,-2.535,-23.215,310240,,
2025/10/29 18:06:09.543,0.208,-2.532,-23.212,-0.0,0.0,0.002,-0.001,0.208,-2.534,0.209,-2.535,-23.214,310340,,
2025/10/29 18:06:09.643,0.205,-2.546,-23.207,0.0,-0.001,0.002,-0.001,0.209,-2.535,0.209,-2.536,-23.213,310440,,
2025/10/29 18:06:09.743,0.215,-2.523,-23.222,0.001,-0.001,0.002,-0.001,0.209,-2.535,0.208,-2.535,-23.213,310540,,
2025/10/29 18:06:09.843,0.213,-2.532,-23.214,0.001,-0.001,0.002,-0.001,0.209,-2.535,0.208,-2.534,-23.214,310640,,
2025/10/29 18:06:09.943,0.202,-2.533,-23.226,0.001,-0.001,0.001,-0.001,0.21,-2.535,0.209,-2.534,-23.215,310740,,
2025/10/29 18:06:10.043,0.237,-2.549,-23.247,0.001,-0.001,0.001,0.0,0.21,-2.535,0.208,-2.535,-23.218,310840,,
2025/10/29 18:06:10.143,0.205,-2.523,-23.24,0.001,-0.001,0.001,-0.0,0.21,-2.535,0.209,-2.535,-23.217,310940,,
2025/10/29 18:06:10.245,0.229,-2.543,-23.19,0.0,0.001,0.0,0.001,0.21,-2.535,0.21,-2.536,-23.216,311040,,
2025/10/29 18:06:10.343,0.236,-2.536,-23.211,0.001,-0.0,0.0,0.0,0.21,-2.535,0.209,-2.535,-23.218,311140,,
2025/10/29 18:06:10.443,0.206,-2.532,-23.235,0.001,0.0,-0.0,0.0,0.21,-2.535,0.209,-2.536,-23.217,311240,,
2025/10/29 18:06:10.543,0.228,-2.547,-23.239,0.0,0.001,0.0,0.0,0.21,-2.536,0.21,-2.536,-23.218,311340,,
2025/10/29 18:06:10.643,0.186,-2.497,-23.253,-0.0,0.001,0.0,0.0,0.21,-2.535,0.21,-2.536,-23.214,311440,,
2025/10/29 18:06:10.743,0.223,-2.527,-23.178,0.0,0.001,0.002,0.0,0.212,-2.536,0.213,-2.536,-23.21,311540,,
2025/10/29 18:06:10.843,0.207,-2.541,-23.2,-0.0,0.001,0.001,0.001,0.211,-2.535,0.212,-2.535,-23.21,311640,,
2025/10/29 18:06:10.943,0.078,-2.543,-23.209,-0.005,0.0,-0.003,-0.0,0.207,-2.536,0.202,-2.536,-23.206,311740,,
2025/10/29 18:06:11.043,0.191,-2.618,-23.137,-0.0,-0.005,0.001,-0.003,0.211,-2.54,0.212,-2.547,-23.208,311840,,
2025/10/29 18:06:11.143,0.163,-2.411,-23.268,-0.001,-0.001,0.001,-0.001,0.211,-2.537,0.211,-2.539,-23.209,311940,,
2025/10/29 18:06:11.245,0.233,-2.554,-23.14,0.001,-0.001,0.001,-0.001,0.212,-2.536,0.214,-2.537,-23.204,312040,,
2025/10/29 18:06:11.343,0.242,-2.566,-23.198,0.001,-0.001,0.001,-0.0,0.212,-2.537,0.213,-2.538,-23.21,312140,,
2025/10/29 18:06:11.443,0.224,-2.532,-23.205,0.001,-0.001,0.001,-0.001,0.212,-2.536,0.212,-2.537,-23.208,312240,,
2025/10/29 18:06:11.543,0.222,-2.553,-23.176,0.001,-0.001,0.001,-0.001,0.212,-2.536,0.211,-2.536,-23.21,312340,,
2025/10/29 18:06:11.643,0.209,-2.565,-23.2,0.001,-0.001,0.0,-0.0,0.212,-2.537,0.212,-2.536,-23.209,312440,,
2025/10/29 18:06:11.743,0.208,-2.538,-23.191,0.001,-0.001,0.001,0.0,0.212,-2.537,0.21,-2.537,-23.209,312540,,
2025/10/29 18:06:11.843,0.231,-2.532,-23.18,0.001,-0.001,0.0,0.0,0.212,-2.537,0.212,-2.536,-23.205,312640,,
2025/10/29 18:06:11.943,0.214,-2.533,-23.196,0.0,-0.001,0.0,0.0,0.212,-2.537,0.212,-2.537,-23.201,312740,,
2025/10/29 18:06:12.043,0.223,-2.527,-23.18,-0.0,-0.001,0.0,0.001,0.213,-2.537,0.213,-2.536,-23.198,312840,,
2025/10/29 18:06:12.143,0.214,-2.543,-23.185,-0.0,-0.0,-0.0,0.0,0.213,-2.537,0.213,-2.537,-23.197,312940,,
2025/10/29 18:06:12.245,0.198,-2.544,-23.205,-0.0,-0.0,-0.0,0.0,0.212,-2.537,0.213,-2.537,-23.199,313040,,
2025/10/29 18:06:12.343,0.214,-2.529,-23.198,-0.0,-0.0,-0.0,-0.001,0.213,-2.538,0.213,-2.538,-23.201,313140,,
2025/10/29 18:06:12.443,0.203,-2.535,-23.213,-0.0,-0.0,0.0,-0.0,0.213,-2.538,0.213,-2.538,-23.204,313240,,
2025/10/29 18:06:12.543,0.217,-2.53,-23.208,-0.0,0.0,0.0,-0.0,0.213,-2.537,0.213,-2.538,-23.206,313340,,
2025/10/29 18:06:12.643,0.218,-2.54,-23.201,0.001,0.0,0.001,-0.0,0.214,-2.537,0.216,-2.537,-23.206,313440,,
2025/10/29 18:06:12.743,0.206,-2.536,-23.207,0.001,0.0,0.001,-0.0,0.214,-2.537,0.215,-2.537,-23.206,313540,,
2025/10/29 18:06:12.843,0.158,-2.572,-23.204,-0.0,0.0,0.001,0.0,0.213,-2.537,0.213,-2.537,-23.204,313640,,
2025/10/29 18:06:12.943,0.194,-2.57,-23.192,0.001,-0.002,0.001,-0.001,0.214,-2.539,0.215,-2.541,-23.205,313740,,
2025/10/29 18:06:13.043,0.234,-2.539,-23.192,0.0,-0.001,0.001,-0.0,0.213,-2.538,0.213,-2.539,-23.207,313840,,
2025/10/29 18:06:13.143,0.205,-2.572,-23.244,0.001,-0.0,0.0,-0.001,0.214,-2.538,0.214,-2.537,-23.206,313940,,
2025/10/29 18:06:13.245,0.23,-2.54,-23.2,0.001,-0.001,0.0,0.0,0.214,-2.538,0.214,-2.538,-23.206,314040,,
2025/10/29 18:06:13.343,0.227,-2.527,-23.208,0.001,-0.0,0.0,-0.001,0.214,-2.538,0.214,-2.537,-23.205,314140,,
2025/10/29 18:06:13.443,0.218,-2.546,-23.207,0.001,-0.001,0.0,-0.001,0.214,-2.537,0.214,-2.536,-23.202,314240,,
2025/10/29 18:06:13.543,0.218,-2.538,-23.194,0.0,-0.0,-0.0,-0.001,0.214,-2.537,0.214,-2.537,-23.197,314340,,
2025/10/29 18:06:13.643,0.216,-2.544,-23.186,0.0,0.001,-0.0,-0.001,0.214,-2.538,0.214,-2.538,-23.193,314440,,
2025/10/29 18:06:13.743,0.213,-2.547,-23.195,0.0,0.0,-0.001,-0.001,0.214,-2.538,0.214,-2.538,-23.191,314540,,
2025/10/29 18:06:13.843,0.219,-2.532,-23.195,0.0,-0.0,-0.001,-0.0,0.214,-2.537,0.213,-2.538,-23.192,314640,,
2025/10/29 18:06:13.943,0.214,-2.539,-23.19,0.0,-0.0,-0.001,-0.0,0.214,-2.537,0.213,-2.537,-23.195,314740,,
2025/10/29 18:06:14.043,0.207,-2.544,-23.195,0.0,-0.0,-0.001,-0.001,0.214,-2.538,0.213,-2.538,-23.198,314840,,
2025/10/29 18:06:14.143,0.22,-2.542,-23.193,0.0,-0.0,-0.0,-0.0,0.214,-2.537,0.214,-2.538,-23.2,314940,,
2025/10/29 18:06:14.245,0.212,-2.537,-23.184,0.001,0.0,0.001,-0.0,0.215,-2.537,0.216,-2.537,-23.2,315040,,
2025/10/29 18:06:14.343,0.21,-2.536,-23.19,0.0,-0.0,0.0,-0.0,0.214,-2.538,0.215,-2.538,-23.2,315140,,
2025/10/29 18:06:14.443,0.217,-2.533,-23.187,0.001,0.0,0.0,-0.0,0.215,-2.537,0.215,-2.537,-23.2,315240,,
2025/10/29 18:06:14.543,0.211,-2.544,-23.195,0.0,-0.0,0.0,-0.0,0.214,-2.537,0.215,-2.538,-23.199,315340,,
2025/10/29 18:06:14.643,0.212,-2.531,-23.184,-0.0,-0.0,0.0,-0.0,0.214,-2.537,0.214,-2.537,-23.197,315440,,
2025/10/29 18:06:14.743,0.216,-2.534,-23.172,-0.0,-0.0,0.0,-0.0,0.214,-2.537,0.214,-2.538,-23.193,315540,,
2025/10/29 18:06:14.843,0.212,-2.544,-23.177,-0.0,-0.0,0.0,-0.0,0.214,-2.537,0.213,-2.537,-23.191,315640,,
2025/10/29 18:06:14.943,0.219,-2.533,-23.161,-0.0,-0.0,0.0,-0.0,0.214,-2.538,0.214,-2.537,-23.188,315740,,
2025/10/29 18:06:15.043,0.213,-2.538,-23.152,-0.0,-0.0,0.0,-0.0,0.214,-2.538,0.214,-2.537,-23.183,315840,,
2025/10/29 18:06:15.143,0.217,-2.545,-23.151,-0.0,0.0,0.0,0.001,0.214,-2.538,0.214,-2.539,-23.177,315940,,
2025/10/29 18:06:15.245,0.216,-2.535,-23.144,-0.0,0.0,0.0,0.001,0.214,-2.538,0.214,-2.539,-23.172,316040,,
2025/10/29 18:06:15.343,0.215,-2.548,-23.135,-0.0,0.0,0.0,0.001,0.214,-2.538,0.214,-2.539,-23.169,316140,,
2025/10/29 18:06:15.443,0.212,-2.535,-23.149,0.0,0.001,0.0,0.001,0.214,-2.538,0.214,-2.539,-23.168,316240,,
2025/10/29 18:06:15.543,0.221,-2.533,-23.153,-0.001,0.0,0.001,0.001,0.214,-2.538,0.215,-2.538,-23.172,316340,,
2025/10/29 18:06:15.643,0.209,-2.539,-23.168,-0.001,0.0,0.001,0.001,0.214,-2.538,0.215,-2.538,-23.173,316440,,
2025/10/29 18:06:15.743,0.209,-2.533,-23.17,-0.001,0.0,-0.0,0.001,0.214,-2.538,0.214,-2.538,-23.177,316540,,
2025/10/29 18:06:15.843,0.206,-2.534,-23.173,-0.001,0.0,-0.001,0.001,0.213,-2.538,0.213,-2.538,-23.18,316640,,
2025/10/29 18:06:15.943,0.213,-2.542,-23.175,-0.001,0.0,-0.0,0.0,0.214,-2.538,0.214,-2.538,-23.181,316740,,
2025/10/29 18:06:16.043,0.212,-2.529,-23.175,-0.0,0.0,0.0,0.0,0.214,-2.539,0.214,-2.538,-23.181,316840,,
2025/10/29 18:06:16.143,0.212,-2.532,-23.165,-0.001,-0.0,-0.0,0.0,0.214,-2.539,0.213,-2.539,-23.178,316940,,
2025/10/29 18:06:16.245,0.209,-2.538,-23.157,-0.001,-0.001,-0.0,-0.0,0.214,-2.539,0.213,-2.54,-23.17,317040,,
2025/10/29 18:06:16.343,0.209,-2.541,-23.154,-0.0,-0.001,0.0,-0.0,0.214,-2.539,0.214,-2.54,-23.166,317140,,
2025/10/29 18:06:16.443,0.212,-2.539,-23.157,-0.0,-0.0,0.0,-0.0,0.214,-2.539,0.214,-2.539,-23.163,317240,,
2025/10/29 18:06:16.543,0.207,-2.541,-23.159,-0.0,-0.001,0.0,0.0,0.214,-2.539,0.214,-2.539,-23.162,317340,,
2025/10/29 18:06:16.643,0.213,-2.533,-23.156,-0.0,-0.001,-0.0,-0.0,0.214,-2.539,0.214,-2.539,-23.161,317440,,
2025/10/29 18:06:16.743,0.216,-2.538,-23.159,-0.0,-0.0,-0.0,0.0,0.214,-2.539,0.214,-2.539,-23.162,317540,,
2025/10/29 18:06:16.843,0.217,-2.544,-23.169,-0.001,-0.0,-0.0,0.0,0.214,-2.539,0.214,-2.539,-23.164,317640,,
2025/10/29 18:06:16.943,0.223,-2.541,-23.173,-0.0,-0.001,0.0,-0.0,0.214,-2.539,0.214,-2.538,-23.168,317740,,
2025/10/29 18:06:17.043,0.21,-2.538,-23.175,0.0,-0.001,0.0,-0.0,0.214,-2.539,0.213,-2.538,-23.17,317840,,
2025/10/29 18:06:17.143,0.207,-2.537,-23.186,0.001,-0.001,0.0,0.0,0.214,-2.539,0.213,-2.537,-23.174,317940,,
2025/10/29 18:06:17.246,0.22,-2.537,-23.18,0.0,-0.001,0.0,0.0,0.214,-2.538,0.214,-2.537,-23.176,318040,,
2025/10/29 18:06:17.343,0.215,-2.536,-23.176,0.0,-0.001,0.001,-0.0,0.214,-2.539,0.214,-2.538,-23.177,318140,,
2025/10/29 18:06:17.443,0.214,-2.533,-23.191,0.0,-0.001,0.0,0.0,0.214,-2.538,0.214,-2.538,-23.178,318240,,
2025/10/29 18:06:17.543,0.214,-2.536,-23.197,-0.0,-0.001,-0.001,0.0,0.213,-2.539,0.212,-2.539,-23.18,318340,,
2025/10/29 18:06:17.643,0.214,-2.534,-23.198,-0.0,-0.001,-0.001,0.0,0.213,-2.538,0.213,-2.539,-23.182,318440,,
2025/10/29 18:06:17.743,0.207,-2.533,-23.198,0.0,0.0,-0.0,0.001,0.213,-2.538,0.214,-2.537,-23.185,318540,,
2025/10/29 18:06:17.843,0.212,-2.54,-23.199,0.001,-0.0,-0.0,0.001,0.214,-2.538,0.214,-2.537,-23.186,318640,,
2025/10/29 18:06:17.943,0.211,-2.545,-23.206,0.0,-0.0,-0.0,0.001,0.213,-2.538,0.213,-2.538,-23.187,318740,,
2025/10/29 18:06:18.043,0.22,-2.541,-23.199,0.0,0.0,-0.0,0.001,0.214,-2.537,0.214,-2.537,-23.186,318840,,
2025/10/29 18:06:18.143,0.225,-2.533,-23.188,0.0,0.0,-0.001,0.001,0.214,-2.538,0.214,-2.538,-23.183,318940,,
2025/10/29 18:06:18.246,0.21,-2.546,-23.18,0.001,0.0,-0.0,0.001,0.214,-2.538,0.214,-2.539,-23.177,319040,,
2025/10/29 18:06:18.343,0.211,-2.535,-23.185,0.001,-0.0,-0.0,0.001,0.214,-2.538,0.214,-2.539,-23.173,319140,,
2025/10/29 18:06:18.443,0.219,-2.537,-23.183,0.001,-0.0,-0.001,0.001,0.214,-2.538,0.214,-2.539,-23.173,319240,,
2025/10/29 18:06:18.543,0.212,-2.546,-23.189,0.001,0.0,-0.0,0.001,0.214,-2.538,0.213,-2.539,-23.175,319340,,
2025/10/29 18:06:18.643,0.22,-2.536,-23.191,-0.0,0.0,-0.001,0.001,0.214,-2.538,0.214,-2.539,-23.178,319440,,
2025/10/29 18:06:18.743,0.214,-2.536,-23.177,-0.0,0.0,-0.001,0.001,0.214,-2.538,0.214,-2.538,-23.18,319540,,
2025/10/29 18:06:18.843,0.21,-2.543,-23.171,-0.0,0.0,-0.001,0.001,0.214,-2.538,0.214,-2.538,-23.177,319640,,
2025/10/29 18:06:18.943,0.213,-2.539,-23.172,-0.0,0.001,-0.001,0.001,0.214,-2.538,0.213,-2.538,-23.176,319740,,
2025/10/29 18:06:19.043,0.221,-2.533,-23.175,-0.0,0.001,-0.001,0.001,0.213,-2.539,0.212,-2.538,-23.177,319840,,
2025/10/29 18:06:19.143,0.213,-2.543,-23.179,0.0,0.0,-0.001,0.0,0.214,-2.539,0.213,-2.539,-23.181,319940,,
2025/10/29 18:06:19.246,0.212,-2.542,-23.194,0.0,-0.0,-0.001,-0.0,0.214,-2.539,0.213,-2.54,-23.187,320040,,
