Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/07/21 19:01:11.966,-0.842,0.164,-3.914,4.006901046943884
2025/07/21 19:01:12.066,-0.823,0.026,-3.901,3.986954476790524
2025/07/21 19:01:12.166,-0.851,-0.008,-3.931,4.022067378848843
2025/07/21 19:01:12.266,-0.888,-0.014,-3.922,4.0212963084060345
2025/07/21 19:01:12.366,-0.531,-0.051,-3.824,3.8610281014258363
2025/07/21 19:01:12.466,-1.096,0.042,-3.977,4.12547076101625
2025/07/21 19:01:12.566,-0.847,-0.062,-3.94,4.030490416810341
2025/07/21 19:01:12.666,-0.802,-0.01,-3.871,3.9532195739675275
2025/07/21 19:01:12.766,-0.792,-0.005,-3.9,3.979609151663012
2025/07/21 19:01:12.866,-1.087,-0.04,-3.935,4.082571983443771
2025/07/21 19:01:12.966,-0.921,0.016,-3.94,4.046244802282729
2025/07/21 19:01:13.066,-0.794,0.033,-3.901,3.981121198858432
2025/07/21 19:01:13.166,-0.828,-0.006,-3.92,4.006497223261237
2025/07/21 19:01:13.266,-0.906,-0.003,-3.938,4.040877256240283
2025/07/21 19:01:13.366,-0.861,-0.006,-3.915,4.0085635831304955
2025/07/21 19:01:13.466,-0.79,-0.019,-3.893,3.9723934850414806
2025/07/21 19:01:13.566,-0.906,-0.004,-3.948,4.050624149436726
2025/07/21 19:01:13.666,-1.733,0.244,-3.786,4.170925676633425
2025/07/21 19:01:13.766,-1.612,-0.386,-4.207,4.5217683487768365
2025/07/21 19:01:13.866,-0.83,-0.014,-3.899,3.9863889674741975
2025/07/21 19:01:13.966,0.18,-0.069,-3.954,3.9586963763340073
2025/07/21 19:01:14.066,1.847,-0.12,-3.651,4.093361699141672
2025/07/21 19:01:14.166,0.865,-0.515,-3.633,3.769899070267001
2025/07/21 19:01:14.266,-3.486,1.928,-6.809,7.8887173228605425
2025/07/21 19:01:14.366,1.232,0.32,-3.288,3.5257861534698898
2025/07/21 19:01:14.466,0.589,-0.607,-3.59,3.68828822084175
2025/07/21 19:01:14.566,0.065,-0.156,-3.9,3.903659949329603
2025/07/21 19:01:14.666,0.296,0.24,-3.985,4.003178861854663
2025/07/21 19:01:14.766,-0.123,0.723,-3.964,4.031272007691865
2025/07/21 19:01:14.866,0.226,0.689,-4.007,4.072081286025612
2025/07/21 19:01:14.966,-0.044,-0.046,-3.987,3.987508119113991
2025/07/21 19:01:15.066,-0.062,-1.22,-3.918,4.104018518476739
2025/07/21 19:01:15.166,-0.078,-1.17,-3.806,3.9825393908911937
2025/07/21 19:01:15.266,0.036,-0.146,-3.883,3.8859105753992846
2025/07/21 19:01:15.366,-0.042,-0.031,-3.929,3.929346765048867
2025/07/21 19:01:15.466,-0.073,-0.052,-3.954,3.9550156763279714
2025/07/21 19:01:15.566,-0.102,-0.025,-3.941,3.942399015827799
2025/07/21 19:01:15.666,-0.124,0.016,-3.928,3.9299893129625683
2025/07/21 19:01:15.766,-0.001,-1.446,-3.964,4.2195038807897784
2025/07/21 19:01:15.866,-0.286,-3.655,-3.873,5.333005719104378
2025/07/21 19:01:15.966,-0.048,-0.334,-3.958,3.972357486430445
2025/07/21 19:01:16.066,-0.811,4.665,-3.938,6.158554213449777
2025/07/21 19:01:16.166,1.977,-2.484,-2.668,4.146927657917365
2025/07/21 19:01:16.266,0.711,0.494,-3.651,3.752247060096123
2025/07/21 19:01:16.366,0.396,-0.043,-3.914,3.9342166945911865
2025/07/21 19:01:16.466,-0.255,-0.017,-4.055,4.06304553260236
2025/07/21 19:01:16.566,0.03,0.066,-3.903,3.9036732701392927
2025/07/21 19:01:16.666,-0.098,-0.07,-3.964,3.9658290432140415
2025/07/21 19:01:16.766,-0.051,-0.007,-3.941,3.941336194744112
2025/07/21 19:01:16.866,0.075,0.07,-3.942,3.943334756269115
2025/07/21 19:01:16.966,-0.189,1.9,-3.835,4.284033846738375
2025/07/21 19:01:17.066,0.024,1.865,-4.033,4.443409726775149
2025/07/21 19:01:17.166,0.022,0.519,-4.127,4.159564159860982
2025/07/21 19:01:17.266,-0.268,-1.301,-3.814,4.0386905055970805
2025/07/21 19:01:17.366,0.085,-1.7,-3.877,4.234188706234052
2025/07/21 19:01:17.466,-0.119,-1.183,-3.88,4.05808452351599
2025/07/21 19:01:17.566,-0.575,0.109,-3.999,4.041597085311696
2025/07/21 19:01:17.666,-0.076,0.334,-3.966,3.980764750647795
2025/07/21 19:01:17.766,-0.339,-0.126,-3.916,3.9326648725768636
2025/07/21 19:01:17.866,-0.483,-0.777,-3.926,4.031190146842493
2025/07/21 19:01:17.966,-0.1,-0.339,-3.887,3.903035997784289
2025/07/21 19:01:18.066,-0.393,-0.926,-3.961,4.086740265786413
2025/07/21 19:01:18.166,-0.981,-2.066,-3.868,4.493566623518561
2025/07/21 19:01:18.266,-0.558,-2.072,-4.247,4.758314512513858
2025/07/21 19:01:18.366,0.307,-0.247,-3.918,3.937763578479541
2025/07/21 19:01:18.466,-0.294,0.613,-4.022,4.079054915050789
2025/07/21 19:01:18.566,-0.061,0.744,-4.002,4.07102702029844
2025/07/21 19:01:18.666,0.495,0.127,-3.657,3.692533412171107
2025/07/21 19:01:18.766,0.124,0.462,-3.982,4.01062887836808
2025/07/21 19:01:18.866,-0.119,1.342,-4.113,4.328035813160516
2025/07/21 19:01:18.966,-0.59,2.561,-4.123,4.8893711252061856
2025/07/21 19:01:19.066,-0.603,0.339,-4.375,4.429351532673829
2025/07/21 19:01:19.166,-0.14,3.961,-4.183,5.762517678931666
2025/07/21 19:01:19.266,-0.623,3.299,-3.909,5.152844942359511
2025/07/21 19:01:19.366,-1.586,-1.1,-4.415,4.818466664821912
2025/07/21 19:01:19.466,-0.911,-4.261,-4.105,5.986406852194395
2025/07/21 19:01:19.566,-2.496,-3.532,-3.307,5.444381415734941
2025/07/21 19:01:19.666,-2.988,-2.415,-3.74,5.36171325231031
2025/07/21 19:01:19.766,-2.969,-2.008,-4.672,5.888515008047444
2025/07/21 19:01:19.866,-2.923,-4.032,-3.885,6.316183816197879
2025/07/21 19:01:19.966,-1.566,-2.965,-2.788,4.360794079064041
2025/07/21 19:01:20.066,-0.289,-0.049,-3.119,3.132743685653201
2025/07/21 19:01:20.166,-1.224,2.594,-3.904,4.844401717446644
2025/07/21 19:01:20.266,-1.277,4.102,-3.581,5.592914624773027
2025/07/21 19:01:20.366,-0.986,4.816,-3.11,5.8170569878590666
2025/07/21 19:01:20.466,-1.739,3.871,-3.553,5.534669908856354
2025/07/21 19:01:20.566,-2.202,2.517,-3.936,5.164899708610033
2025/07/21 19:01:20.666,-1.734,1.403,-3.648,4.275870554635629
2025/07/21 19:01:20.766,-1.555,-0.921,-3.394,3.8451920628233904
2025/07/21 19:01:20.866,-1.12,-3.955,-3.37,5.315385686852837
2025/07/21 19:01:20.966,-0.424,-5.159,-3.894,6.477522134273259
2025/07/21 19:01:21.066,-1.526,-3.326,-4.049,5.457595899294853
2025/07/21 19:01:21.166,-1.098,-1.532,-3.919,4.348699690712156
2025/07/21 19:01:21.266,-1.963,0.228,-4.269,4.70422299641503
2025/07/21 19:01:21.366,-1.515,2.5,-4.187,5.106485484166189
2025/07/21 19:01:21.466,-2.043,3.96,-4.2,6.123352758089314
2025/07/21 19:01:21.566,-1.939,3.615,-4.02,5.743548206466103
2025/07/21 19:01:21.666,-1.181,2.673,-3.883,4.859771496685827
2025/07/21 19:01:21.766,-1.632,0.901,-4.13,4.531238793089589
2025/07/21 19:01:21.866,-0.678,-0.913,-3.518,3.697239105062046
2025/07/21 19:01:21.966,-0.743,-2.76,-3.228,4.311569667766022
2025/07/21 19:01:22.066,-0.884,-5.536,-3.12,6.415851619231853
2025/07/21 19:01:22.166,0.521,-5.098,-3.5,6.205726790634599
2025/07/21 19:01:22.266,0.081,-3.236,-3.797,4.989535649737358
2025/07/21 19:01:22.366,-0.733,-1.446,-4.229,4.529088870843672
2025/07/21 19:01:22.466,-1.475,-0.265,-4.609,4.846517409439484
2025/07/21 19:01:22.566,-1.818,2.561,-4.448,5.445048117326421
2025/07/21 19:01:22.666,-2.057,3.474,-3.987,5.674160202179703
2025/07/21 19:01:22.766,-1.363,2.318,-3.738,4.6047298509250245
2025/07/21 19:01:22.866,-1.722,1.723,-4.152,4.813846383091176
2025/07/21 19:01:22.966,-1.296,0.582,-3.814,4.07000442260202
2025/07/21 19:01:23.067,-1.021,-1.428,-3.417,3.841550988858536
2025/07/21 19:01:23.166,-1.042,-3.096,-3.556,4.828676423203361
2025/07/21 19:01:23.266,-0.208,-2.543,-3.695,4.49033829460543
2025/07/21 19:01:23.366,-0.588,-1.07,-4.221,4.39402833400059
